Timestamp,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769,T1,p227,p235,PUMP_1
2018-03-08 10:00:00,27.7942,32.7283,36.3375,36.6983,49.9233,53.2317,51.8333,54.5783,38.9383,50.9858,52.13,42.0075,55.8058,46.0183,30.4633,44.9717,36.225,42.8083,46.9225,51.3058,52.9125,54.1325,46.8933,54.0925,55.4133,44.8717,46.8392,46.6733,45.6317,46.4842,43.5558,48.5117,48.0167,2.955,117.95,128.0217,0
2018-03-08 11:00:00,27.7275,32.7517,36.2042,36.7192,49.9442,53.2592,51.8617,54.6092,38.9358,50.9883,52.1333,42.0125,55.8317,46.0392,30.4892,44.9967,36.2442,42.8342,46.9417,51.3242,52.935,54.1608,46.9258,54.1258,55.4408,44.885,46.8483,46.68,45.6375,46.4908,43.5592,48.52,48.0225,2.7733,117.3317,126.285,0
2018-03-08 12:00:00,27.5383,32.4633,36.0125,36.795,49.99,53.3067,51.93,54.6758,38.9325,51.0517,52.185,42.045,55.8825,46.1142,30.57,45.07,36.32,42.9033,46.9892,51.3542,52.985,54.2158,46.9908,54.1783,55.51,44.9442,46.9133,46.7333,45.6758,46.5392,43.5792,48.5675,48.0558,2.5983,114.6517,123.3983,0
2018-03-08 13:00:00,27.365,32.2708,35.8125,36.1725,49.7933,53.0892,51.5367,54.2925,38.9358,50.6283,51.9783,41.9083,55.63,45.6592,30.0058,44.64,35.765,42.4725,46.7908,51.2067,52.7667,53.9625,46.6075,53.9008,55.1017,44.6125,46.5967,46.5058,45.5292,46.3567,43.5042,48.3833,47.9217,2.4317,125.94,136.5317,21.9692
2018-03-08 14:00:00,27.5258,32.5683,35.945,35.8317,49.7608,53.0492,51.41,54.1783,38.9358,50.4833,51.9617,41.8967,55.575,45.4733,29.7417,44.4842,35.4975,42.315,46.7658,51.175,52.7292,53.92,46.485,53.8383,54.97,44.4958,46.5208,46.4658,45.52,46.3492,43.5,48.3842,47.9217,2.46,127.8867,139.1067,43.985
2018-03-08 15:00:00,27.5858,32.6775,36.0367,35.9408,49.8142,53.1083,51.5017,54.2708,38.9383,50.59,52.0308,41.95,55.64,45.5767,29.8542,44.5758,35.605,42.4158,46.8167,51.2133,52.785,53.985,46.5733,53.9108,55.0692,44.5792,46.6075,46.5392,45.5792,46.415,43.53,48.4467,47.9675,2.5442,124.0375,135.6808,43.9908
2018-03-08 16:00:00,27.5933,32.7683,36.0925,35.8933,49.7917,53.0867,51.465,54.235,38.9425,50.5658,51.995,41.9192,55.6142,45.5342,29.8042,44.5317,35.5567,42.375,46.795,51.1992,52.7633,53.9583,46.5392,53.8825,55.0308,44.5408,46.5667,46.5033,45.5458,46.38,43.515,48.4117,47.9425,2.6233,125.9875,137.2842,43.9625
2018-03-08 17:00:00,27.7825,32.9142,36.2158,35.8433,49.7517,53.0367,51.4192,54.1892,38.9408,50.5158,51.955,41.9,55.5717,45.4833,29.7508,44.4867,35.5067,42.3242,46.7533,51.1733,52.7217,53.9067,46.4908,53.8342,54.9817,44.5033,46.5225,46.4675,45.5267,46.3458,43.5067,48.375,47.9192,2.7042,127.4833,139.4358,43.935
2018-03-08 18:00:00,27.9033,33.0158,36.3142,35.78,49.7333,53.02,51.3625,54.1342,38.9433,50.4542,51.9042,41.8658,55.5408,45.4208,29.6858,44.4358,35.4417,42.2667,46.735,51.1558,52.6992,53.88,46.4442,53.7975,54.9217,44.4483,46.46,46.4158,45.4883,46.2992,43.485,48.3283,47.8792,2.7992,130.1842,140.6858,43.8983
2018-03-08 19:00:00,27.9567,33.0233,36.3783,35.7258,49.6917,52.9692,51.3092,54.0825,38.9392,50.3983,51.8508,41.8333,55.4992,45.3742,29.6258,44.3783,35.3908,42.21,46.6925,51.1292,52.6583,53.8383,46.3883,53.7558,54.8708,44.4075,46.4092,46.3667,45.4483,46.2475,43.4667,48.2717,47.8417,2.8867,132.3475,143.1958,43.8658
2018-03-08 20:00:00,28.0483,33.1067,36.4675,35.85,49.7617,53.0508,51.4217,54.1933,38.945,50.5192,51.95,41.8975,55.5808,45.4883,29.76,44.4917,35.5108,42.3267,46.7633,51.1775,52.7308,53.9183,46.4942,53.8433,54.9858,44.5075,46.5233,46.465,45.5208,46.34,43.5025,48.3692,47.9117,2.9683,127.6367,139.0317,43.8733
2018-03-08 21:00:00,28.0808,33.24,36.5442,35.8933,49.7817,53.0725,51.4575,54.2283,38.945,50.5683,51.9958,41.9175,55.6042,45.5308,29.805,44.5292,35.5542,42.3658,46.7842,51.1925,52.7533,53.9442,46.5308,53.8675,55.0242,44.5383,46.5692,46.5033,45.5475,46.38,43.515,48.4117,47.9425,3.055,126.0542,137.6117,43.865
2018-03-08 22:00:00,28.1292,33.3,36.605,36.1217,49.915,53.2325,51.6708,54.4392,38.95,50.8017,52.1667,42.0292,55.7617,45.75,30.0383,44.7375,35.7817,42.5875,46.9183,51.2883,52.8992,54.1092,46.7325,54.0475,55.24,44.72,46.765,46.67,45.675,46.535,43.5783,48.5733,48.0617,3.1317,117.4767,129.1175,43.9008
2018-03-08 23:00:00,28.3817,33.4908,36.7783,36.275,49.995,53.3175,51.8083,54.5733,38.9392,50.9042,52.2875,42.11,55.8558,45.8883,30.2,44.8783,35.935,42.7325,47.0033,51.3467,52.985,54.2075,46.8658,54.1525,55.3783,44.8375,46.8967,46.7858,45.77,46.6517,43.625,48.6925,48.1517,3.225,110.8192,123.4917,43.9133
2018-03-09 00:00:00,28.56,33.6508,36.9325,36.58,50.1675,53.5225,52.085,54.8467,38.9508,51.2292,52.5,42.2442,56.06,46.1792,30.5167,45.1475,36.2392,43.0192,47.1775,51.4692,53.1717,54.4267,47.1292,54.3833,55.6625,45.0725,47.1533,46.9967,45.9217,46.8408,43.7,48.8867,48.2958,3.3483,98.8558,110.9625,43.955
2018-03-09 01:00:00,28.6758,33.7508,37.0317,36.7917,50.2908,53.6658,52.28,55.035,38.9517,51.4375,52.6575,42.3433,56.205,46.3742,30.7342,45.3392,36.4483,43.2208,47.3025,51.5542,53.3025,54.5825,47.315,54.5442,55.8583,45.235,47.335,47.1475,46.0367,46.9858,43.7575,49.035,48.4067,3.475,89.0483,101.48,43.975
2018-03-09 02:00:00,28.8717,33.9508,37.2208,37.005,50.4092,53.81,52.4708,55.2225,38.9642,51.6675,52.8042,42.4392,56.345,46.575,30.9492,45.5292,36.6592,43.4217,47.4242,51.64,53.4333,54.7333,47.4983,54.7017,56.0525,45.3992,47.5133,47.2933,46.1475,47.1225,43.8117,49.1733,48.51,3.6067,78.8233,91.3483,43.9917
2018-03-09 03:00:00,29,34.115,37.385,37.175,50.5083,53.9325,52.6275,55.3783,38.9767,51.875,52.915,42.5092,56.46,46.7383,31.1225,45.6825,36.8308,43.5833,47.5258,51.7092,53.5408,54.8633,47.6442,54.8358,56.2133,45.5308,47.6525,47.4033,46.2275,47.2217,43.8508,49.2775,48.5842,3.7642,70.4425,82.2567,43.9958
2018-03-09 04:00:00,29.0567,34.1733,37.465,37.7658,50.6917,54.1533,52.9717,55.7092,38.9858,52.3067,53.1083,42.6317,56.685,47.1567,31.6375,46.0483,37.3325,43.9592,47.7083,51.8442,53.7433,55.0958,47.9758,55.0917,56.5683,45.835,47.9383,47.6125,46.3583,47.3892,43.9175,49.4442,48.71,3.8708,51.5575,61.2367,14.6633
2018-03-09 05:00:00,28.925,33.935,37.2925,37.9833,50.735,54.205,53.0708,55.805,38.9875,52.4217,53.1533,42.6633,56.7475,47.2933,31.8142,46.1617,37.5075,44.0733,47.7542,51.8808,53.7942,55.1492,48.0725,55.155,56.6733,45.9283,48.0192,47.6692,46.3917,47.4283,43.9317,49.4825,48.7358,3.7717,46.8108,55.885,0
2018-03-09 06:00:00,28.8483,33.8933,37.2117,37.8317,50.6417,54.095,52.9267,55.6625,38.985,52.26,53.0383,42.5883,56.64,47.1425,31.6567,46.0242,37.3567,43.9267,47.6558,51.8133,53.6908,55.0367,47.9367,55.0383,56.5267,45.805,47.8833,47.5533,46.3067,47.3225,43.8883,49.3733,48.6558,3.645,58.5875,67.2942,0
2018-03-09 07:00:00,28.6242,33.7158,37.0158,37.5125,50.4367,53.8525,52.6192,55.3583,38.9717,51.9008,52.7725,42.4183,56.4,46.8242,31.3217,45.7233,37.0367,43.61,47.445,51.6692,53.4675,54.7883,47.6417,54.7692,56.2133,45.5367,47.5783,47.2958,46.1083,47.0775,43.7925,49.1242,48.47,3.52,79.5925,88.1217,0
2018-03-09 08:00:00,28.3775,33.3925,36.8025,37.2133,50.2525,53.6317,52.3342,55.0742,38.96,51.5625,52.5292,42.2625,56.1875,46.5283,31.01,45.4542,36.7392,43.3175,47.2575,51.5425,53.27,54.555,47.3733,54.5275,55.9225,45.2892,47.3025,47.0642,45.9292,46.8533,43.7033,48.8933,48.2975,3.3642,95.7183,103.99,0
2018-03-09 09:00:00,27.755,32.6542,36.2783,36.9708,50.09,53.4383,52.0992,54.8425,38.9492,51.2783,52.345,42.145,56.0075,46.2883,30.7533,45.2258,36.4942,43.0792,47.0908,51.4283,53.0983,54.3567,47.1492,54.3258,55.6825,45.095,47.0825,46.8833,45.7925,46.685,43.635,48.7175,48.1683,3.145,106.4617,115.9517,0
2018-03-09 10:00:00,27.5683,32.6117,36.0875,36.9425,50.07,53.4125,52.0733,54.8158,38.9417,51.2208,52.3192,42.1308,55.9833,46.2592,30.7233,45.2,36.465,43.0517,47.0717,51.4175,53.0758,54.3267,47.1242,54.2983,55.6533,45.0692,47.05,46.8592,45.775,46.6625,43.6258,48.6975,48.1542,2.8767,107.8675,117.5217,0
2018-03-09 11:00:00,27.67,32.7875,36.1033,36.9075,50.0533,53.39,52.04,54.78,38.9392,51.1825,52.29,42.1092,55.9592,46.2258,30.69,45.1642,36.4333,43.0167,47.0558,51.4,53.0558,54.2992,47.09,54.265,55.6208,45.0417,47.0233,46.8317,45.7517,46.635,43.6175,48.67,48.1325,2.665,109.1858,118.7575,0
2018-03-09 12:00:00,27.4867,32.5625,35.9217,36.9208,50.0583,53.3883,52.0542,54.7958,38.9358,51.1967,52.295,42.1225,55.9692,46.2358,30.7033,45.185,36.4467,43.03,47.06,51.4075,53.0592,54.3017,47.1058,54.2742,55.6333,45.05,47.0317,46.8358,45.7608,46.6383,43.6192,48.6692,48.1342,2.4933,108.7025,118.2292,0
2018-03-09 13:00:00,27.45,32.5108,35.8683,35.8358,49.7575,53.0433,51.4083,54.1792,38.945,50.5092,51.94,41.8875,55.5708,45.4775,29.7417,44.48,35.4983,42.3117,46.7617,51.1733,52.7258,53.915,46.4808,53.8325,54.97,44.495,46.5058,46.4517,45.5108,46.33,43.4983,48.3608,47.9067,2.4275,128.3967,139.4858,43.9933
2018-03-09 14:00:00,27.57,32.6892,35.9917,35.8508,49.7633,53.0492,51.4242,54.195,38.9367,50.5075,51.9417,41.8933,55.5783,45.495,29.7633,44.4933,35.5133,42.3308,46.7667,51.1767,52.7308,53.9283,46.4983,53.8475,54.9892,44.5017,46.5167,46.4542,45.5142,46.33,43.4992,48.36,47.9058,2.5008,128.02,139.1658,43.9808
2018-03-09 15:00:00,27.6125,32.78,36.0833,35.9042,49.7833,53.0767,51.4658,54.235,38.9467,50.5892,51.9917,41.915,55.6058,45.545,29.8175,44.5317,35.5675,42.3733,46.7867,51.1933,52.755,53.9425,46.5358,53.8692,55.0333,44.5483,46.5675,46.5033,45.5442,46.3767,43.5142,48.4075,47.9408,2.5867,126.0558,137.7433,43.9725
2018-03-09 16:00:00,27.7,32.8717,36.1725,35.875,49.7633,53.0492,51.4358,54.2042,38.9433,50.5475,51.9808,41.9175,55.5858,45.5175,29.7833,44.5033,35.5375,42.3458,46.7658,51.1825,52.735,53.9258,46.5042,53.8517,55.0025,44.53,46.5508,46.4917,45.5458,46.3692,43.5158,48.4,47.9367,2.6708,126.17,138.8192,43.9483
2018-03-09 17:00:00,27.8275,32.9608,36.2625,35.7633,49.7142,53,51.3433,54.115,38.9425,50.4392,51.885,41.8525,55.5258,45.4092,29.6675,44.4092,35.4267,42.2483,46.7133,51.1442,52.6825,53.8667,46.4208,53.7817,54.9058,44.4408,46.445,46.4,45.47,46.2775,43.4775,48.305,47.8658,2.7592,130.9217,141.94,43.9033
2018-03-09 18:00:00,27.9483,33.0667,36.3667,35.8967,49.785,53.075,51.4633,54.2358,38.9458,50.58,51.98,41.9092,55.6092,45.5342,29.8058,44.5342,35.5583,42.3708,46.7875,51.1967,52.7583,53.9525,46.5358,53.8767,55.0283,44.54,46.5583,46.4925,45.5333,46.3642,43.51,48.3983,47.9308,2.8508,126.4825,137.5042,43.9133
2018-03-09 19:00:00,28.0317,33.15,36.4542,35.7808,49.7242,53.0067,51.3533,54.1267,38.9367,50.44,51.8992,41.8575,55.5308,45.4217,29.6858,44.4317,35.4442,42.26,46.725,51.15,52.6925,53.875,46.4325,53.7933,54.9175,44.45,46.4583,46.41,45.47,46.2875,43.4817,48.3167,47.8733,2.9433,130.3742,141.4675,43.8675
2018-03-09 20:00:00,28.1383,33.2575,36.5567,35.8958,49.7983,53.0925,51.4658,54.2375,38.945,50.5658,51.9883,41.9217,55.6183,45.5325,29.805,44.5367,35.5575,42.3742,46.8008,51.2017,52.7692,53.965,46.5408,53.8892,55.0308,44.5417,46.5625,46.4967,45.5483,46.3733,43.515,48.405,47.9383,3.0358,126.0258,136.7892,43.8683
2018-03-09 21:00:00,28.1658,33.2842,36.635,35.9875,49.8333,53.1342,51.5467,54.315,38.9417,50.6442,52.0592,41.9683,55.6675,45.6208,29.9008,44.6133,35.6492,42.4592,46.8367,51.2292,52.8108,54.0117,46.6125,53.9442,55.1142,44.6125,46.6433,46.5692,45.6,46.44,43.5442,48.4725,47.9925,3.13,122.3325,134.2258,43.8692
2018-03-09 22:00:00,28.2833,33.3892,36.7442,36.1908,49.96,53.2825,51.7367,54.5008,38.9375,50.8342,52.2108,42.0625,55.8133,45.8125,30.1125,44.8033,35.8517,42.6583,46.965,51.3183,52.9475,54.1742,46.8,54.1058,55.3067,44.7708,46.8192,46.7158,45.71,46.5767,43.5958,48.6133,48.0942,3.22,114.8042,126.0908,43.8967
2018-03-09 23:00:00,28.5183,33.6175,36.9042,36.3592,50.035,53.3658,51.8775,54.64,38.9433,51.005,52.3533,42.1525,55.9067,45.9667,30.29,44.9483,36.0192,42.8067,47.0442,51.3775,53.03,54.26,46.9342,54.2125,55.45,44.905,46.9758,46.85,45.8133,46.71,43.6475,48.7525,48.1958,3.335,107.4883,120.6867,43.9083
2018-03-10 00:00:00,28.6558,33.7467,37.03,36.44,50.08,53.4092,51.9517,54.7117,38.9408,51.0583,52.4133,42.19,55.96,46.0392,30.3733,45.0233,36.0983,42.8833,47.0883,51.4075,53.0758,54.3158,47.0025,54.2692,55.525,44.9675,47.0433,46.9083,45.8583,46.7642,43.67,48.8067,48.2358,3.4575,103.9792,117.4408,43.8983
2018-03-10 01:00:00,28.66,33.7192,37.025,36.7467,50.2533,53.6217,52.2375,54.9925,38.95,51.3733,52.6267,42.325,56.1692,46.3308,30.6867,45.3,36.4042,43.1758,47.2633,51.5333,53.265,54.5367,47.2742,54.5,55.8133,45.2017,47.2958,47.1175,46.0158,46.9583,43.7467,49.0075,48.385,3.5625,91.1108,104.21,43.9425
2018-03-10 02:00:00,28.5825,33.6217,36.9483,36.9317,50.3633,53.7533,52.4058,55.1575,38.9583,51.5808,52.7558,42.4075,56.2958,46.505,30.8767,45.4658,36.5883,43.3533,47.3792,51.6083,53.385,54.6783,47.4358,54.6458,55.9883,45.3425,47.455,47.2433,46.11,47.0775,43.7942,49.1275,48.4733,3.6042,82.3858,95.1917,43.975
2018-03-10 03:00:00,28.8933,33.985,37.2633,37.1225,50.4817,53.9008,52.5808,55.3325,38.9692,51.8075,52.8775,42.4833,56.4275,46.6858,31.0708,45.6367,36.7775,43.5333,47.4975,51.6908,53.5117,54.83,47.6017,54.7992,56.1642,45.4867,47.6058,47.3667,46.2,47.1875,43.8375,49.2433,48.5592,3.675,73.3583,84.9192,44.0025
2018-03-10 04:00:00,29.0417,34.1892,37.46,37.2725,50.5458,53.9767,52.6892,55.4392,38.9783,51.9458,52.9525,42.5317,56.5033,46.81,31.2125,45.7492,36.915,43.6508,47.5617,51.7367,53.58,54.91,47.7058,54.8833,56.28,45.585,47.7033,47.4425,46.2533,47.2558,43.8633,49.3092,48.6075,3.8317,67.1817,78.505,40.3217
2018-03-10 05:00:00,29.1333,34.2208,37.4933,37.9592,50.7175,54.1842,53.0483,55.7817,38.9833,52.3767,53.1408,42.6558,56.7275,47.2683,31.7925,46.1392,37.485,44.0508,47.7342,51.8667,53.775,55.1308,48.05,55.135,56.6517,45.9108,48.0017,47.6567,46.3833,47.4183,43.9275,49.4725,48.7283,3.86,48.18,58.185,0
2018-03-10 06:00:00,29.0433,34.0975,37.4017,37.8617,50.6567,54.1117,52.9533,55.6908,38.9825,52.28,53.0625,42.6067,56.655,47.1717,31.6892,46.0517,37.3867,43.955,47.6717,51.8242,53.7075,55.05,47.9625,55.0533,56.5542,45.8283,47.9083,47.5767,46.3258,47.3442,43.9,49.3958,48.6708,3.7892,56.185,65.5342,0
2018-03-10 07:00:00,28.9125,33.9725,37.2842,37.6808,50.5375,53.9667,52.7783,55.5167,38.98,52.0842,52.915,42.5108,56.5192,46.9925,31.5,45.8808,37.2067,43.775,47.5483,51.74,53.5783,54.9075,47.7933,54.9017,56.375,45.68,47.7433,47.4358,46.2167,47.2092,43.845,49.2575,48.5708,3.6967,68.9517,78.4067,0
2018-03-10 08:00:00,28.77,33.87,37.1592,37.42,50.38,53.7783,52.53,55.27,38.9658,51.7867,52.7042,42.375,56.3375,46.7317,31.2242,45.6425,36.9417,43.52,47.3867,51.6317,53.4067,54.7092,47.5575,54.6933,56.1217,45.4625,47.4967,47.2292,46.0583,47.0142,43.7667,49.0558,48.42,3.5925,84.65,93.2133,0
2018-03-10 09:00:00,28.5842,33.7208,37.015,37.2542,50.2633,53.6392,52.3683,55.1083,38.96,51.6067,52.5775,42.2925,56.2067,46.5692,31.055,45.4883,36.7792,43.355,47.2683,51.5517,53.2833,54.5667,47.4058,54.5508,55.9567,45.3275,47.3542,47.1075,45.9642,46.8975,43.72,48.9367,48.3317,3.4733,92.9733,102.8092,0
2018-03-10 10:00:00,28.3592,33.5542,36.8558,37.11,50.1808,53.5358,52.2308,54.9742,38.9567,51.4517,52.4575,42.2183,56.1075,46.4258,30.9008,45.355,36.6358,43.215,47.1817,51.4908,53.1933,54.4592,47.2733,54.4342,55.8192,45.2092,47.2142,46.9917,45.8775,46.7883,43.6758,48.825,48.25,3.3383,100.0267,109.3492,0
2018-03-10 11:00:00,28.2742,33.4108,36.7125,37.005,50.1183,53.4692,52.13,54.8733,38.9542,51.3125,52.37,42.1575,56.0333,46.3183,30.7883,45.2575,36.5258,43.1108,47.1217,51.4467,53.1267,54.3858,47.1775,54.3542,55.715,45.12,47.1158,46.9067,45.8083,46.7075,43.6408,48.7417,48.1842,3.1958,105.2517,114.195,0
2018-03-10 12:00:00,28.17,33.2925,36.5883,37.04,50.12,53.4642,52.1608,54.9042,38.9483,51.3458,52.4125,42.1858,56.0442,46.3567,30.8275,45.285,36.565,43.1425,47.1225,51.4525,53.13,54.385,47.2058,54.365,55.7467,45.1542,47.16,46.9467,45.8417,46.7467,43.6608,48.7808,48.215,3.0592,102.885,113.6717,0
2018-03-10 13:00:00,28.0325,33.1492,36.4458,37.0717,50.1417,53.4892,52.1883,54.9317,38.9533,51.3942,52.4133,42.1883,56.0683,46.3867,30.8633,45.3158,36.5958,43.1733,47.1425,51.4667,53.1525,54.4142,47.2333,54.3917,55.7775,45.1733,47.17,46.9508,45.8433,46.7483,43.6608,48.7825,48.2167,2.9208,102.5208,112.1858,0
2018-03-10 14:00:00,27.93,33.0325,36.3292,37.13,50.185,53.5375,52.2525,54.995,38.9517,51.4533,52.4842,42.2358,56.1158,46.4475,30.9217,45.3683,36.6575,43.2375,47.1858,51.4967,53.1975,54.4592,47.2933,54.4442,55.84,45.2283,47.24,47.0158,45.8967,46.8125,43.6867,48.8483,48.2675,2.7892,98.5367,108.9642,0
2018-03-10 15:00:00,27.7858,32.9092,36.2017,37.1467,50.195,53.5567,52.2675,55.0083,38.9558,51.4775,52.4875,42.235,56.1275,46.4617,30.9417,45.385,36.6733,43.2517,47.2,51.5042,53.2117,54.48,47.3083,54.4575,55.8533,45.2375,47.2475,47.02,45.8983,46.8158,43.69,48.8542,48.2667,2.6592,98.2333,108.0433,0
2018-03-10 16:00:00,27.5783,32.7625,36.06,37.1442,50.1858,53.5442,52.2608,55.0017,38.9475,51.4533,52.4808,42.2317,56.1217,46.46,30.9417,45.3858,36.67,43.2475,47.19,51.5,53.2,54.4692,47.3025,54.4517,55.8492,45.2342,47.2383,47.0142,45.895,46.81,43.6875,48.8492,48.265,2.5308,98.6317,108.5658,0
2018-03-10 17:00:00,27.5417,32.6775,35.9717,36.545,49.9958,53.3125,51.8908,54.6458,38.9433,51.0308,52.2625,42.0942,55.8783,46.0192,30.3983,44.9808,36.14,42.8383,46.9983,51.3575,52.9917,54.215,46.9433,54.1758,55.465,44.91,46.93,46.7833,45.7367,46.6167,43.6083,48.6508,48.12,2.43,111.2725,122.3417,22.0158
2018-03-10 18:00:00,27.6442,32.7533,36.0458,35.9608,49.825,53.1217,51.5233,54.2908,38.9458,50.6408,52.0467,41.9517,55.6508,45.5975,29.8767,44.5958,35.6233,42.4342,46.8275,51.2225,52.8,54.0017,46.5942,53.9258,55.0875,44.5958,46.625,46.5525,45.5842,46.4275,43.5325,48.46,47.9817,2.5092,123.3383,134.95,44.005
2018-03-10 19:00:00,27.7425,32.8492,36.1467,35.9142,49.7792,53.0625,51.4733,54.2433,38.9467,50.5967,52.0167,41.94,55.6092,45.5567,29.8242,44.5442,35.5775,42.3883,46.7808,51.1942,52.7525,53.9458,46.5433,53.8733,55.0417,44.5667,46.5908,46.525,45.5683,46.4008,43.5258,48.4333,47.9617,2.6125,124.6208,137.7383,43.9717
2018-03-10 20:00:00,27.8458,32.9592,36.2533,35.9467,49.8,53.0892,51.5058,54.2767,38.9458,50.6175,52.0375,41.9483,55.6325,45.5808,29.8617,44.58,35.6075,42.42,46.805,51.2075,52.7767,53.9725,46.5758,53.9033,55.0717,44.5808,46.6125,46.5458,45.5808,46.4217,43.5325,48.4567,47.9758,2.7167,123.9258,136.5717,43.9533
2018-03-10 21:00:00,27.9325,33.06,36.3575,35.9525,49.8167,53.1142,51.5108,54.2808,38.9458,50.635,52.0283,41.9417,55.65,45.5875,29.8642,44.59,35.6175,42.4258,46.8183,51.2208,52.7942,53.995,46.5883,53.9217,55.0792,44.5858,46.6075,46.5383,45.575,46.41,43.5308,48.4433,47.9683,2.8208,124.1233,135.3192,43.9317
2018-03-10 22:00:00,27.9842,33.17,36.4658,36.1008,49.8992,53.2033,51.6525,54.4183,38.945,50.7442,52.1492,42.02,55.7442,45.7267,30.0208,44.7217,35.7617,42.57,46.905,51.2775,52.8825,54.0883,46.72,54.0275,55.2192,44.7008,46.7408,46.6517,45.6667,46.5225,43.5717,48.56,48.0533,2.9267,118.1158,129.9283,43.9425
2018-03-10 23:00:00,28.215,33.3325,36.6167,36.4025,50.0658,53.4033,51.9258,54.6858,38.9483,51.0617,52.37,42.1633,55.9433,46.0133,30.3325,44.9917,36.0625,42.8525,47.0742,51.3975,53.0633,54.3083,46.9767,54.255,55.4967,44.9367,47.0017,46.8683,45.8275,46.7258,43.655,48.7658,48.2067,3.0442,106.25,118.3433,43.9842
2018-03-11 00:00:00,28.39,33.4925,36.7708,36.6667,50.2142,53.5783,52.1683,54.9267,38.96,51.34,52.5642,42.2842,56.1208,46.2592,30.6067,45.2258,36.3267,43.1058,47.225,51.5017,53.2233,54.4917,47.2075,54.4483,55.7442,45.1417,47.2292,47.0567,45.9692,46.9017,43.725,48.9483,48.3417,3.1733,94.9333,107.3725,44.0117
2018-03-11 01:00:00,28.595,33.675,36.9467,36.9792,50.4,53.8067,52.4533,55.2075,38.9767,51.7017,52.7783,42.4217,56.3342,46.56,30.9258,45.5067,36.6383,43.4,47.4142,51.6333,53.425,54.7333,47.4767,54.6967,56.0358,45.3833,47.49,47.2692,46.125,47.0958,43.8025,49.1467,48.4892,3.3233,80.6767,92.2367,44.05
2018-03-11 02:00:00,28.7883,33.8583,37.1267,37.17,50.5075,53.9333,52.625,55.3767,38.985,51.9,52.9083,42.5042,56.4592,46.7383,31.1167,45.6767,36.8267,43.58,47.5233,51.71,53.54,54.8667,47.6442,54.835,56.2108,45.5275,47.6467,47.3967,46.2208,47.2158,43.8483,49.2692,48.5783,3.4908,70.9492,82.37,44.0542
2018-03-11 03:00:00,28.9667,34.0417,37.3092,37.2892,50.5717,54.0142,52.7333,55.4825,38.9875,52.0267,52.99,42.5542,56.5375,46.8508,31.2383,45.785,36.9475,43.6917,47.5908,51.7567,53.6117,54.9492,47.7458,54.925,56.3217,45.6192,47.745,47.4758,46.2783,47.29,43.8758,49.3442,48.6367,3.665,64.36,75.7233,44.0425
2018-03-11 04:00:00,29.0625,34.2025,37.4725,37.4375,50.6167,54.0658,52.8192,55.5667,38.9933,52.135,53.035,42.585,56.5917,46.9542,31.3675,45.8733,37.0692,43.7867,47.6333,51.7867,53.6608,55.0033,47.8275,54.9867,56.4117,45.6942,47.8142,47.5267,46.31,47.3292,43.8917,49.3842,48.6658,3.8383,59.6267,70.4667,36.6758
2018-03-11 05:00:00,29.0458,34.1775,37.4525,37.92,50.695,54.1542,53.0142,55.7483,38.99,52.3725,53.1092,42.6333,56.7008,47.2308,31.7517,46.1067,37.4467,44.0158,47.7117,51.8508,53.75,55.1025,48.0183,55.1058,56.6142,45.8792,47.9642,47.6225,46.3583,47.3867,43.9142,49.4383,48.7033,3.8492,51.4058,60.7608,0
2018-03-11 06:00:00,28.8708,33.98,37.2717,37.5092,50.4292,53.84,52.6175,55.3558,38.9833,51.9233,52.7775,42.4208,56.3967,46.8225,31.3175,45.7208,37.035,43.6067,47.4358,51.6658,53.4617,54.7767,47.6375,54.7642,56.2092,45.5383,47.5817,47.3008,46.1133,47.0825,43.7933,49.1275,48.4725,3.7417,79.4317,88.59,0
2018-03-11 07:00:00,28.5783,33.6825,36.9983,37.09,50.1617,53.5258,52.21,54.9542,38.9667,51.4608,52.45,42.2117,56.0875,46.4083,30.8767,45.33,36.6142,43.1908,47.165,51.4783,53.175,54.45,47.25,54.4158,55.7958,45.1942,47.2042,46.9808,45.8717,46.7825,43.6742,48.8192,48.245,3.5833,100.6975,110.6142,0
2018-03-11 08:00:00,28.3567,33.5367,36.8617,36.8425,50.0008,53.3242,51.97,54.7142,38.95,51.1592,52.2333,42.0717,55.9025,46.1608,30.615,45.1,36.3683,42.9475,47,51.3667,53,54.2392,47.0233,54.2067,55.5533,44.9867,46.9642,46.7758,45.7067,46.5808,43.5942,48.6117,48.0883,3.405,112.3975,122.2992,0
2018-03-11 09:00:00,27.8258,33.2542,36.6317,36.7333,49.93,53.2367,51.865,54.6083,38.9375,51.0183,52.175,42.0325,55.8242,46.0525,30.5075,45.0025,36.26,42.8417,46.9283,51.3183,52.9242,54.1442,46.9258,54.1158,55.4442,44.9067,46.88,46.7133,45.6692,46.53,43.5733,48.5617,48.0508,3.2292,116.055,127.0042,0
2018-03-11 10:00:00,27.6708,33.085,36.4517,36.7358,49.9367,53.2392,51.8692,54.6133,38.935,51.0075,52.1508,42.025,55.8283,46.0525,30.51,45.0058,36.26,42.8442,46.9367,51.3217,52.9292,54.1483,46.9317,54.1192,55.4475,44.8992,46.8675,46.6958,45.6483,46.5033,43.5658,48.535,48.03,3.0417,116.54,126.6,0
